737000, 169841.85, 56480.60, 22000
738000, 168538.10, 55274.05, 22000
739000, 169392.40, 54229.15, 20000
740000, 170918.95, 55314.80, 16000
741000, 170040.05, 56974.10, 25000
742000, 170510.00, 53975.35, 15000
743000, 169800.05, 55379.95, 19000
744000, 170548.40, 56423.65, 21000
745000, 171335.70, 54270.50, 24000
746000, 171263.70, 54303.65, 14000
747000, 171623.25, 53679.05, 15000
748000, 172173.00, 55254.00, 16000
749000, 171493.70, 55961.10, 24000
750000, 171550.65, 55171.15, 13000
751000, 172625.65, 55767.25, 15000
752000, 170845.75, 53793.60, 19000
753000, 173679.45, 57407.95, 17000
754000, 174013.85, 55986.90, 13000
755000, 173639.35, 57222.50, 20000
756000, 173379.50, 55975.00, 18000
757000, 173865.35, 56021.20, 18000
758000, 173532.70, 55226.55, 16000
759000, 173441.95, 56724.10, 15000
760000, 174497.25, 57753.70, 17000
761000, 174300.90, 57568.20, 13000
762000, 174475.85, 55246.80, 17000
763000, 177463.10, 58112.55, 23000
764000, 175118.10, 55986.20, 20000
765000, 176083.85, 55704.35, 14000
766000, 175718.15, 56386.35, 21000
767000, 175977.45, 55321.80, 17000
768000, 176849.65, 59516.90, 27000
769000, 177012.80, 58913.65, 21000
770000, 176885.85, 55284.60, 12000
771000, 177167.45, 55233.40, 25000
772000, 177045.05, 57597.60, 13000
773000, 179016.00, 59467.85, 21000
774000, 179651.10, 58321.80, 23000
775000, 178177.85, 58081.90, 22000
776000, 179266.30, 56850.50, 24000
777000, 178028.50, 57940.30, 18000
778000, 178842.70, 59450.20, 19000
779000, 179511.10, 56172.30, 20000
780000, 179071.95, 59442.40, 19000
781000, 180000.65, 60478.35, 16000
782000, 180822.80, 56728.60, 17000
783000, 179437.40, 56101.15, 28000
784000, 180280.65, 57852.10, 21000
785000, 182402.50, 58873.80, 20000
786000, 183128.90, 57887.55, 20000
787000, 182162.20, 59865.85, 21000
788000, 182524.40, 57427.75, 15000
789000, 182056.90, 56298.45, 11000
790000, 182020.70, 57916.45, 18000
791000, 182939.85, 56687.05, 18000
792000, 185769.20, 60946.70, 20000
793000, 183545.35, 59355.50, 18000
794000, 181880.00, 57289.05, 14000
795000, 183947.95, 58617.95, 11000
796000, 186254.90, 61185.75, 21000
797000, 184916.40, 61920.40, 23000
798000, 185251.70, 58810.40, 20000
799000, 185014.60, 60364.30, 19000
800000, 186395.45, 59328.35, 18000
801000, 184664.15, 61104.40, 21000
802000, 183693.30, 56260.80, 29000
803000, 185136.00, 61495.50, 27000
804000, 186767.10, 58182.70, 15000
805000, 186989.65, 62009.55, 18000
806000, 185364.90, 58260.90, 17000
807000, 189004.90, 62008.05, 24000
808000, 185123.15, 58497.45, 15000
809000, 188386.60, 59494.00, 14000
810000, 186939.20, 60751.20, 18000
811000, 186992.50, 60704.95, 20000
812000, 187902.45, 60641.70, 20000
813000, 190429.35, 60914.80, 16000
814000, 189507.35, 61717.15, 19000
815000, 189173.35, 59628.85, 21000
816000, 187386.95, 58342.55, 18000
817000, 187771.00, 62204.10, 20000
818000, 190959.30, 61389.60, 12000
819000, 191487.05, 59974.10, 14000
820000, 189680.95, 60533.30, 18000
821000, 189187.45, 60386.10, 22000
822000, 187800.30, 58824.75, 18000
823000, 190840.70, 63275.40, 22000
824000, 192519.75, 64161.70, 20000
825000, 190148.35, 60405.75, 19000
826000, 190993.25, 62703.85, 28000
827000, 190676.30, 61528.05, 29000
828000, 191543.45, 59174.05, 23000
829000, 194024.35, 64154.60, 21000
830000, 191391.65, 61992.60, 22000
831000, 192547.60, 61681.75, 28000
832000, 193015.35, 59326.95, 21000
833000, 192268.05, 62679.60, 22000
834000, 195438.65, 61713.10, 13000
835000, 192499.35, 62775.95, 23000
836000, 192778.05, 63818.40, 16000
837000, 192952.75, 60860.20, 16000
838000, 193885.75, 60337.00, 14000
839000, 196072.35, 60692.35, 18000
840000, 193953.85, 62234.70, 21000
841000, 196517.00, 62834.55, 21000
842000, 193623.90, 61964.00, 18000
843000, 194690.35, 64933.20, 18000
844000, 197061.25, 63692.45, 12000
845000, 195737.60, 62540.25, 10000
846000, 196417.25, 66241.15, 27000
847000, 195577.90, 62730.45, 20000
848000, 196116.95, 61811.50, 17000
849000, 197918.40, 62208.65, 26000
850000, 198057.75, 64668.90, 21000
851000, 197192.55, 61792.95, 18000
852000, 196929.40, 64323.25, 14000
853000, 197841.85, 60767.90, 13000
854000, 197661.60, 63949.20, 21000
855000, 199859.90, 65795.90, 19000
856000, 196726.65, 59759.05, 20000
857000, 197188.60, 63285.50, 22000
858000, 199289.10, 62992.35, 24000
859000, 199394.50, 62500.70, 17000
860000, 200516.60, 63096.90, 18000
861000, 198482.20, 63046.95, 12000
862000, 200450.15, 62708.35, 18000
863000, 203164.85, 64541.50, 14000
864000, 200423.65, 65040.70, 21000
865000, 202268.90, 63480.85, 19000
866000, 200470.05, 64781.70, 19000
867000, 204503.75, 66480.10, 10000
868000, 200755.05, 63557.50, 18000
869000, 204815.45, 69677.40, 23000
870000, 201887.35, 65964.95, 17000
871000, 201486.15, 65699.05, 23000
872000, 203588.15, 64914.15, 13000
873000, 203800.90, 61812.95, 17000
874000, 201399.40, 62370.20, 13000
875000, 202766.90, 64945.45, 20000
876000, 203757.25, 62999.85, 19000
877000, 205940.25, 66059.60, 14000
878000, 207293.70, 65727.95, 22000
879000, 203642.25, 63669.40, 20000
880000, 205362.45, 66657.20, 22000
881000, 204724.00, 67010.95, 29000
882000, 206305.85, 66505.50, 26000
883000, 206625.00, 65314.00, 18000
884000, 203422.10, 65503.70, 17000
885000, 204792.20, 64071.55, 15000
886000, 207866.45, 67286.25, 21000
887000, 207177.55, 65292.00, 15000
888000, 207244.50, 63399.50, 17000
889000, 207376.85, 67324.10, 20000
890000, 204886.45, 62523.40, 18000
891000, 206164.35, 66151.75, 17000
892000, 207248.35, 66826.05, 28000
893000, 208612.20, 68810.80, 24000
894000, 206465.75, 65276.05, 26000
895000, 208434.60, 65282.45, 18000
896000, 208864.35, 67660.90, 16000
897000, 208685.10, 63734.75, 17000
898000, 208057.50, 67152.80, 18000
899000, 208516.70, 64485.15, 13000
900000, 207729.55, 66210.45, 21000
901000, 209267.25, 64793.45, 16000
902000, 208554.60, 64268.50, 24000
903000, 208924.25, 64402.95, 19000
904000, 211610.60, 67110.90, 16000
905000, 212070.50, 65244.70, 13000
906000, 210125.90, 69237.90, 25000
907000, 215233.25, 70510.60, 20000
908000, 212936.45, 68612.40, 24000
909000, 212068.15, 68023.95, 17000
910000, 211370.00, 67850.25, 19000
911000, 210023.80, 63588.50, 23000
912000, 211875.30, 65140.10, 19000
913000, 212242.15, 64656.60, 16000
914000, 213546.60, 68708.85, 23000
915000, 212498.80, 67258.75, 20000
916000, 212385.40, 65531.30, 16000
917000, 213317.85, 68575.25, 16000
918000, 212067.30, 64204.00, 19000
919000, 212810.00, 64857.70, 16000
920000, 213862.45, 65450.75, 22000
921000, 213691.00, 67637.00, 25000
922000, 215446.70, 67157.10, 15000
923000, 214146.25, 65987.45, 15000
924000, 215573.70, 67857.30, 23000
925000, 215681.30, 71257.10, 28000
926000, 218664.05, 73566.20, 25000
927000, 215280.75, 69441.40, 24000
928000, 216060.90, 69787.65, 23000
929000, 216893.60, 68188.40, 22000
930000, 216202.85, 67657.80, 17000
931000, 219597.60, 71011.65, 15000
932000, 217455.15, 65912.15, 23000
933000, 220066.45, 71404.35, 20000
934000, 220638.80, 68261.25, 21000
935000, 215844.35, 67554.35, 18000
936000, 216507.95, 66913.35, 17000
937000, 219362.15, 67400.30, 17000
938000, 219236.75, 68236.50, 16000
939000, 220637.95, 72954.45, 21000
940000, 217341.85, 68906.55, 24000
941000, 220446.95, 70870.50, 16000
942000, 217975.20, 69428.10, 20000
943000, 220458.40, 68181.40, 17000
944000, 221777.45, 68172.60, 13000
945000, 222485.80, 69377.80, 17000
946000, 219839.05, 69193.45, 12000
947000, 220187.10, 69059.25, 17000
948000, 219889.60, 70369.45, 21000
949000, 223920.10, 68951.80, 16000
950000, 220269.90, 68477.00, 25000
951000, 222455.60, 68802.20, 19000
952000, 222792.40, 68929.80, 15000
953000, 222033.75, 70588.95, 23000
954000, 222719.95, 68388.85, 21000
955000, 222067.65, 71772.50, 19000
956000, 224695.20, 68862.40, 22000
957000, 221490.00, 69074.85, 21000
958000, 224587.80, 68331.60, 19000
959000, 222763.75, 70307.70, 19000
960000, 226381.75, 74942.65, 16000
961000, 223035.20, 70563.90, 21000
962000, 223771.70, 71244.55, 21000
963000, 223264.25, 71800.65, 28000
964000, 224301.15, 71686.75, 18000
965000, 223225.50, 67338.25, 21000
966000, 225445.60, 73814.15, 17000
967000, 224606.75, 71980.60, 18000
968000, 224654.55, 68613.30, 18000
969000, 226413.50, 71274.30, 20000
970000, 226385.70, 69344.70, 21000
971000, 225868.90, 70188.30, 20000
972000, 232816.50, 72975.75, 13000
973000, 227190.25, 71424.80, 26000
974000, 228660.35, 69696.95, 22000
975000, 230046.30, 75203.40, 27000
976000, 226021.30, 70820.15, 19000
977000, 226564.05, 73206.55, 26000
978000, 227023.65, 72494.50, 21000
979000, 228208.35, 70977.60, 21000
980000, 227455.50, 73082.95, 17000
981000, 231019.60, 71395.20, 18000
982000, 233934.80, 73443.45, 21000
983000, 228377.55, 71835.95, 19000
984000, 232027.40, 71045.85, 24000
985000, 230488.50, 73794.60, 15000
986000, 228761.80, 69135.85, 16000
987000, 230029.10, 69785.60, 28000
988000, 234532.30, 76400.50, 19000
989000, 232015.80, 74683.65, 18000
990000, 233091.10, 70596.80, 19000
991000, 231833.55, 74468.65, 28000
992000, 232903.85, 73219.10, 20000
993000, 235473.65, 71951.95, 15000
994000, 231676.05, 75335.65, 27000
995000, 231818.05, 73541.35, 24000
996000, 232429.40, 72399.30, 21000
997000, 235787.45, 76128.10, 17000
998000, 233508.25, 74286.80, 18000
999000, 232636.90, 74614.05, 17000
1000000, 239363.10, 76807.70, 20000
